,name,ror_id
1855,Schumacher Orgelbau (Belgium),05bep5d95
1856,Psutec (Belgium),04dge0m73
1857,Nokia (Belgium),04xze1462
1858,Centre Hospitalier Universitaire de Tivoli,02zekek97
1859,Erasmus Hospital,05j1gs298
1860,Onze Lieve Vrouwziekenhuis Hospital,00zrfhe30
1861,Research Institute for Chromatography,00yhmjd28
1862,MSD Europe (Belgium),01ptrk735
1863,Centre Hospitalier Interrégional Edith Cavell,03003by36
1864,Directorate-General Joint Research Centre,04j5wtv36
1865,Belgian Hematological Society,05qgkbs55
1866,European Society of Anaesthesiology,0102p7z54
1867,European Society of Intensive Care Medicine,0222qrf24
1868,European Society for Diseases of the Esophagus,04kxpwr66
1869,Revalidatieziekenhuis RevArte,00m3xsv93
1870,Foundation for Cardiac Surgery,023pcfd52
1871,Anticancer Fund,05xs68x02
1872,Physiol (Belgium),05dwehn62
1873,Vlaamse Vereniging voor Obstetrie en Gynaecolo,0297r6906
1874,Vlaamse Taekwondo Bond,00jwb3477
1875,Nestlé (Belgium),036yvkz90
1876,Research Institute of Organic Agriculture,03jmahf97
1877,European Conference of Transport Research Institutes,00ggq9934
1878,Institute Society and Technology,016d1vx88
1879,Metamorphose VI AISBL,00s50z725
1880,Vlaams Instituut Gezond Leven,04g4j1336
1881,French Community Commission,03gkdzy47
1882,Ceemet,056te6132
1883,Ghent University,00cv9y106
1884,KU Leuven,05f950310
1885,University of Namur,03d1maw17
1886,Flemish Institute for Technological Research,04gq0w522
1887,Université Catholique de Louvain,02495e989
1888,de Duve Institute,022em3k58
1889,Union des Industries Ferroviaires Européennes,04svdmv30
1890,Walloon Agricultural Research Centre,016n74679
1891,European University Association,020yfz786
1892,Cliniques Universitaires Saint-Luc,03s4khd80
1893,iMinds,03baec336
1894,Alamire Foundation,00vrf8x48
1895,Centre for Historical Research and Documentation on War and Contemporary Society,0111f0b05
1896,Centre Hospitalier de Mouscron,01ztenz65
1897,European Communication Research and Education Association,0426a7r83
1898,In Flanders Fields Museum,0173en609
1899,Wabco (Belgium),04fnybk57
1900,Intermunicipal Water Company of Veurne-Craft (Belgium),04km3ca65
1901,Fujirebio (Belgium),003dqcp70
1902,impulse.brussels,04wgpdw48
1903,Centexbel,00tjjak64
1904,ON Semiconductor (Belgium),0212gej90
1905,Barco (Belgium),05gcat543
1906,ArcelorMittal (Belgium),042any649
1907,Dienst voor Wetenschappelijke en Technische Informatie,00jbe9340
1908,D2S International (Belgium),01stake94
1909,Forem,03tvffn83
1910,Capgemini (Belgium),00c6b1k17
1911,Forum of European National Highway Research Laboratories,05v2b6f63
1912,Eurocontrol,050r3h664
1913,European Trade Union Confederation,00bvpsj93
1914,European Biomass Industry Association,05mwcb123
1915,Sea Europe,01q97y624
1916,European Network of Living Labs,05vpgt980
1917,European Small Hydropower Association,01qf41w60
1918,WindEurope,00qkeey15
1919,GlaxoSmithKline (Belgium),00n3pea85
1920,HOPE European Hospital and Healthcare Federation,019p95v81
1921,IHE Europe,00wdf2875
1922,International Life Sciences Institute Europe,01t1g3y18
1923,INTRASOFT International (Belgium),017ddyz63
1924,Ion Beam Applications (Belgium),00pgy3a44
1925,Nanotechnology Industries Association,055vs2h16
1926,Meise Botanic Garden,01h1jbk91
1927,Magwel (Belgium),03hg1yf12
1928,Engie (Belgium),00c97z041
1929,Strategic Design Scenarios,02vf5m226
1930,Rhea (Belgium),01svwxb64
1931,Organic Waste Systems (Belgium),053k6j340
1932,TransFurans Chemicals (Belgium),00kn9sz43
1933,Transport & Mobility Leuven (Belgium),00pp54p18
1934,Xenics (Belgium),02nj1s179
1935,Thomas More Kempen,04e7kpf57
1936,Technopolis,02mrv4556
1937,European Brain Council,05jkk6v05
1938,TomTom (Belgium),059n14w82
1939,Trans European Policy Studies Association,01e2rnt89
1940,Business Europe,04r6e5t98
1941,International Union of Radioecology,00yn7fh07
1942,Eurelectric,01vxy3v29
1943,Unisys (Belgium),03yff7e55
1944,WaterstofNet (Belgium),05h877m37
1945,Le Beau Vallon - Psychiatric Hospital,047edpg75
1946,Synopsys (Belgium),02g4h7104
1947,Flemish Advisory Council for Innovation & Enterprise,01v7g3220
1948,Melexis (Belgium),00vwbk234
1949,Kemin (Belgium),01jh73d13
1950,Domus Medica,059tf1p39
1951,CHR Verviers,02q6q3y87
1952,Zoetis (Belgium),05pzr2r67
1953,Cancer Research Institute Ghent,02afm7029
1954,VIB-KU Leuven Center for Brain & Disease Research,045c7t348
1955,VIB-UGent Center for Plant Systems Biology,01qnqmc89
1956,VIB-KU Leuven Center for Microbiology,02bpp8r91
1957,VIB-UGent Center for Medical Biotechnology,04hbttm44
1958,Agence Wallonne du Patrimoine,058fcc996
1959,EUMETNET,02jk0wm04
1960,Pain in Motion,01svgpe52
1961,FLIR Systems (Belgium),051arnj27
1962,Trasys International (Belgium),03a1a6r50
1963,Descartes (Belgium),02rrq8748
1964,Mariaziekenhuis,0422kxg07
1965,Brixiis Astronomical Observatory,008xh4d89
1966,Centre Hospitalier Régional de Huy,05jccej20
1967,AZ Sint-Jan,030h1vb90
1968,AZ Sint-Lucas,05pzxer45
1969,Bayer (Belgium),00n6v1c97
1970,Centre Belge d'Etude de la Corrosion,01kmcf465
1971,Sirris,01qr26m26
1972,ATiT (Belgium),05caz9x08
1973,CropDesign (Belgium),04kxnk485
1974,Centre Technique de l'Industrie du Bois,01d9x6s51
1975,Continua Health Alliance,03y17pk13
1976,Alstom (Belgium),0432qbr75
1977,International Management Institute,02kwk6c15
1978,Belgian Building Research Institute,03rc1y976
1979,Belgonucleaire (Belgium),01w5zd681
1980,Belgoprocess (Belgium),03vw44013
1981,CISSOID (Belgium),02rb8qp97
1982,Coatings Research Institute,03m4peq39
1983,Arctik,05gh85146
1984,Eurogentec (Belgium),03mav6487
1985,European Emergency Number Association,03fdkmv28
1986,European Forum for Good Clinical Practice,01ygx9r32
1987,European Plastics Converters,039q7yt14
1988,European Smart Card Industry Association,05vzfb740
1989,Belgian Federal Science Policy Office,01fapfv42
1990,Federation of European Aquaculture Producers,04wrsbk19
1991,International Solvay Institutes,05xqtsb23
1992,Siemens (Belgium),04w702289
1993,Nanocyl (Belgium),03439xb05
1994,Procter & Gamble (Belgium),027f7xa47
1995,Public Safety Communication Europe Forum,04dzssn93
1996,Ministerie van de Vlaamse Gemeenschap,00y321w89
1997,Service Public de Wallonie,0215gxf82
1998,Mobiel 21,008ehd394
1999,Stratec (Belgium),01syn7y20
2000,NXP (Belgium),031v4g827
2001,Septentrio (Belgium),052x9wz38
2002,Service Public Fédéral Intérieur,01wvpfr56
2003,Signosis,03x8kjj16
2004,Technical Support for European Organisations,03jj9fg49
2005,Total (Belgium),032mp1e77
2006,Tractebel Engineering (Belgium),01faxnv78
2007,Service Public Fédéral Économie,044xw2q20
2008,Spacebel (Belgium),04vb68v58
2009,ActoGeniX (Belgium),05qap2184
2010,Breast International Group,0092p0v85
2011,International Network for Cancer Treatment and Research,01qp3cj59
2012,GZA Ziekenhuizen Campus Sint-Augustinus,00kss4e25
2013,Directorate-General for Maritime Affairs and Fisheries,04m4a9x26
2014,Community Research and Development Information Service,02nc61e46
2015,European External Action Service,02t3dz930
2016,Ziekenhuis Oost-Limburg,04fg7az81
2017,Fondation Travail-Université,03sear378
2018,Flanders Hydraulics Research,03rhhdt14
2019,HealthforAnimals,053ttas14
2020,Belgian Society of Medical Oncology,00tsrhc80
2021,Mithra Pharmaceuticals (Belgium),02dvdxr58
2022,ImCyse (Belgium),05pvg9741
2023,Novadip (Belgium),02xc9kn92
2024,Novartis (Belgium),05he4e720
2025,St John Berchmans University College,04x57eq39
2026,Syngenta (Belgium),00tavxp27
2027,Orpheus Institute,02c191v59
2028,Neuroelectronics Research Flanders,04sc67422
2029,La Cambre,00y3r0391
2030,École Supérieure des Arts Saint-Luc de Liège,02zwsc421
2031,Haute École Francisco Ferrer,027jqwm11
2032,Haute École Léonard de Vinci,04vmtqg68
2033,Universitair Ziekenhuis Brussel,038f7y939
2034,Centre Hospitalier Universitaire Brugmann,011apjk30
2035,Queen Fabiola Children's University Hospital,01t5yh786
2036,Belgian Health Care Knowledge Centre,02depad46
2037,Imelda Hospital,037s71n47
2038,Saint John's Hospital,01r2n9849
2039,Rega Institute for Medical Research,03w5j8p12
2040,Alfa Products and Technologies (Belgium),01gjmdw96
2041,Architects Council of Europe,05vjvk624
2042,FoodDrinkEurope,04h38r646
2043,North Atlantic Treaty Organization,05xagc088
2044,European Union,019w4f821
2045,Belgian Development Agency,0211vdk93
2046,Haute École de Bruxelles,040nxjw81
2047,LivaNova (Belgium),053mjnp36
2048,Androme (Belgium),018vmtj90
2049,European Association of Automotive Suppliers,01rr6k888
2050,European Parkinsons Disease Association,05m0xgf85
2051,BeTV (Belgium),00rcs2c13
2052,PSI Group (Belgium),03qw1d968
2053,Conseil Européen de l'Industrie des Peintures des Encres d'Imprimerie et des Couleurs d'Art,02edkny32
2054,Coris BioConcept (Belgium),00dr9zd82
2055,"European Association for Forwarding, Transport, Logistics and Customs Services",02h8sev96
2056,De Neef Chemical Processing (Belgium),05c4ny054
2057,Federation of European Motorcyclists Associations,048abfv28
2058,DVC (Belgium),03qsq2n78
2059,Husqvarna (Belgium),01d474d81
2060,Eppendorf (Belgium),0431y1695
2061,European Underground Research Infrastructure for Disposal of nuclear waste in a Clay Environment,0533xhs39
2062,EUnited (Belgium),03682w532
2063,European Aquaculture Technology and Innovation Platform,0403wzz51
2064,GlobalSign (Belgium),02395mz47
2065,European Business Register,01cy78b58
2066,European Community Shipowners' Associations,032qg9c61
2067,Elsyca (Belgium),01f2grr18
2068,European Institute for Advanced Studies in Management,02t8cb469
2069,European Membrane House,052eb7a13
2070,European Trade Union Institute,00r5yyv69
2071,Higher Education Institution Lucia de Brouckère,00cm6et23
2072,Babbage Institute for Knowledge and Information Technologies,05n1gam72
2073,Inagro (Belgium),024wc1x05
2074,Health Level Seven International,029ga8k16
2075,Institut de Conseil et d'Études en Développement Durable,02yr5fm11
2076,InnovaWood,00bjskz46
2077,Ionic Software (Belgium),04yw9th96
2078,IS practice,03qyvqf30
2079,ISC Intelligence in Science,04p276q92
2080,Leuven Security Excellence Consortium,04pvwy558
2081,LVD (Belgium),010qn8y93
2082,Neoceram (Belgium),014ydfp77
2083,PhenoSystems (Belgium),027z1kr85
2084,Dynastee,046f4dc56
2085,Picanol (Belgium),027g41b71
2086,RSscan International (Belgium),028tdwj14
2087,Squaris,01nmkhv89
2088,European Committee of Environmental Technology Suppliers Associations,049s20792
2089,WPP (Belgium),052j6vb86
2090,TP Vision (Belgium),023wbcv08
2091,AZ Delta,04b0her22
2092,Directorate-General for International Cooperation and Development,050zqsm78
2093,Directorate-General for Justice and Consumers,046epvs68
2094,European Network on Debt and Development,04z32jy09
2095,EurActiv (Belgium),03m6vhh37
2096,Oxfam Solidarité,0530vbv92
2097,Oostrotex (Belgium),00f5kpb16
2098,TE Connectivity (Belgium),05v88aw62
2099,Federal Mogul (Belgium),01wjt3437
2100,Directorate-General for Research and Innovation,01ef4as46
2101,Ludwig Cancer Research,05923xh51
2102,Barry Callebaut (Belgium),053ax5y02
2103,Belgian Society for Pneumology,02ceryg42
2104,European Dairy Association,03h0ds251
2105,Epicura,05pvs7q85
2106,Foundation Van Goethem-Brichant,04ybb1s66
2107,Vlaams Agentschap Zorg en Gezondheid,01tx2e407
2108,Kellogg’s (Belgium),04488aw82
2109,Landsbond der Christelijke Mutualiteiten (Belgium),051y5hr89
2110,GC Europe (Belgium),04r6hkw08
2111,Oystershell (Belgium),000ad3960
2112,Remedent (Belgium),02et29s96
2113,SGS (Belgium),05ep1jp78
2114,Conseil Interuniversitaire de la Communauté Française de Belgique,026g05v14
2115,Belgian Welding Institute,00gxft621
2116,"L’Institut Wallon de l’Évaluation, de la Prospective et de la Statistique",00q03be40
2117,Virtual Institute of Nano Films,02r4hr462
2118,The International Commission for Driver Testing,05aw74s61
2119,Council of European Aerospace Societies,02gg0at36
2120,European Council on Refugees and Exiles,02wy0xt13
2121,European Resuscitation Council,05s6r7486
2122,Promotion of Operational Links With Integrated Services,058s98e36
2123,University of Mons,02qnnz951
2124,Royal Belgian Institute for Space Aeronomy,03vfw8w96
2125,Hasselt University,04nbhqj75
2126,Imec,02kcbn207
2127,Royal Military Academy,02vmnye06
2128,Royal Belgian Institute of Natural Sciences,02y22ws83
2129,Centre for European Policy Studies,000a2sx58
2130,University College Odisee,02c89h825
2131,Applica Sprl,05mpt6s70
2132,Transnational University Limburg,02xyaf767
2133,Vesuvius (Belgium),03rfn7203
2134,European Heart Network,014cakb16
2135,Centre for Fine Arts,03wts3073
2136,Museum Dr Guislain,04k3sfn15
2137,Hôpitaux Iris Sud,03yza5b87
2138,Royal Museum of Mariemont,02g451n39
2139,Flemish Radio and Television Broadcasting Organisation,048954822
2140,Binche Musée International du Carnaval et du Masque,025apse83
2141,Sciensano (Belgium),04ejags36
2142,Consortium of European Taxonomic Facilities,0058ctf29
2143,Volition (Belgium),05eexsd91
2144,Royal Museums of Fine Arts of Belgium,03z601r05
2145,Centre Hospitalier Régional de Namur,00kc2sb72
2146,Port of Antwerp,020rcsj15
2147,Gouverneur Kinsbergencentrum,03j3hnp65
2148,VIB-UGent Center for Inflammation Research,04q4ydz28
2149,VIB-VUB Center for Structural Biology,03e84cm85
2150,VIB-VUB Laboratory Myeloid Cell Immunology,05y4fay10
2151,"FPS Foreign Affairs, Foreign Trade and Development Cooperation",01p777k66
2152,Directorate-General for Economic and Financial Affairs,020v07z27
2153,Directorate-General for Interpretation,03728bb41
2154,Directorate-General for Neighbourhood and Enlargement Negotiations,00941sb79
2155,EEA and Norway Grants,02dfxg175
2156,European Observatory on Health Systems and Policies,0120w5678
2157,Brussels School of International Studies,002kn6n54
2158,European Crowdfunding Network,01txvbn74
2159,European Regions Research and Innovation Network,02wbb9367
2160,Research in Advanced Medical Informatics and Telematics,024acas24
2161,Cypress Semiconductor Corporation (Belgium),059tqws22
2162,Carolus Magnus University,02d2pe314
2163,ASM International (Belgium),03ajjdx52
2164,Gov2u,02rggjh51
2165,Tenneco (Belgium),00p3e1n56
2166,European Foundation Centre,00ypw9w15
2167,European Parliamentary Forum on Population & Development,03mqek204
2168,AZ Turnhout,03fnbmw07
2169,Argenx (Belgium),04spfxf63
2170,Allergan (Belgium),05t727p43
2171,Boehringer Ingelheim (Belgium),0324red69
2172,Bone Therapeutics,010thjh79
2173,Celyad (Belgium),01tzg3s04
2174,Bristol-Myers Squibb (Belgium),03c09ma81
2175,Takeda (Belgium),049a8xm46
2176,Sanofi (Belgium),02wnz8673
2177,Clinique Saint-Joseph,027sxqf09
2178,Cliniques du Sud Luxembourg,05egn8t81
2179,Centre Hospitalier Universitaire de Liège,044s61914
2180,University College Ghent,00rs45z86
2181,Hôpital Civil de Charleroi,04t23pb41
2182,Institut Jules Bordet,05e8s8534
2183,Institut Scientifique de Santé Publique,04ws26165
2184,Advanced Practical Diagnostics (Belgium),01e7j1q59
2185,European Research Institute of Catalysis,04skcvp73
2186,European Global Ocean Observing System,01trb8031
2187,European CanCer Organisation,024e9aw38
2188,European Cooperation in Science and Technology,01bstzn19
2189,International Zinc Association,053e7we70
2190,University Colleges Leuven-Limburg,03zq0dg86
2191,United Nations University Institute on Comparative Regional Integration Studies,02fa0f492
2192,Flemish Government,04qxsrb28
2193,Artesis Plantijn Hogeschool Antwerpen,0075f1c08
2194,Institut National de Criminalistique et de Criminologie,05h8pb290
2195,AZ Maria Middelares,048pv7s22
2196,Centre d'Enseignement et de Recherches des Industries Alimentaires et Chimiques,048n5xe95
2197,Acide Carbonique Pur (Belgium),0326v3v26
2198,Cenaero (Belgium),02acz2505
2199,Association Vinçotte Nuclear,02mx39t82
2200,Belgian Ceramic Research Centre,02x4mx473
2201,Custodix (Belgium),00m6eb133
2202,Diagenode (Belgium),04wdqjx17
2203,Elyros (Belgium),04kfv4779
2204,Federal Planning Bureau,01rz4nb07
2205,Fund for Scientific Research,03q83t159
2206,EuroHealthNet,0122epm04
2207,Royal Meteorological Institute of Belgium,058qm9p63
2208,Institut Scientifique de Service Public,01gcdtm70
2209,European Apparel and Textile Confederation,032a8wh77
2210,European Photovoltaic Industry Association,049nq5186
2211,IBM (Belgium),03bjbem32
2212,NANOfutures (Belgium),015gqee34
2213,Mastercard (Belgium),01wer7646
2214,NATO Science and Technology Organization,02qzsgg04
2215,Royal Observatory of Belgium,00hjks330
2216,Royal Museums of Art and History,031kxs331
2217,Q-Biologicals (Belgium),04n728n34
2218,Ministry of Agriculture Nature and Food Quality,00gyf5945
2219,Nutrition Sciences (Belgium),03yfpyd14
2220,Service Public Fédéral Technologie de l'Information et de la Communication,014mewn70
2221,OnderzoeksCentrum voor de Aanwending van Staal,04r9e1a13
2222,Omniform (Belgium),006gxgq80
2223,Safran (Belgium),020tnvw92
2224,Packed (Belgium),055rkqx35
2225,Sonaca (Belgium),05kfq2558
2226,Space Applications Services (Belgium),03v73t130
2227,International Association of Public Transport,036e7je91
2228,Vlerick Business School,056t38c37
2229,Médecins du Monde,031h57r44
2230,ACIC (Belgium),02k9pbz03
2231,European Steel Association,03s25h048
2232,Federal Agency for Nuclear Control,01jq16575
2233,Centre for Expertise in the Treatment and Management of Water,04rt32z32
2234,Centre of Technological Resources in Chemistry,00bpwc735
2235,Confederation of Organisations in Road Transport Enforcement,050rqx152
2236,College of Europe,0079jgp14
2237,Energy System Analysis and Planning,05dxmfh27
2238,DH Consultancy BVBA (Belgium),01xeyq157
2239,European & International Federation of Natural Stone Industries,03cnry959
2240,Federation of European Publishers,02x4zab94
2241,Fédération Générale du Travail de Belgique,04b295810
2242,Flying-Cam (Belgium),053aamg33
2243,Research Foundation - Flanders,03qtxy027
2244,Euro Heat Pipes (Belgium),04d0tnm02
2245,Global Alliance of Mental Illness Advocacy Networks-Europe,05yq10v05
2246,SAFE consortium,01b5g7e71
2247,CEI-Bois,03z7rky51
2248,European Welding Federation,039z65d40
2249,European Health Management Association,01xny3z34
2250,European Society for Therapeutic Radiology and Oncology,02dp3xf77
2251,Haesevoets (Belgium),03en68s56
2252,I-Moss (Belgium),00p2bz193
2253,Icometrix (Belgium),0505c0p37
2254,Noesis Solutions (Belgium),015yk4694
2255,Oracle (Belgium),040ycw505
2256,European Social Observatory,04sc7sk27
2257,Otoconsult (Belgium),01pmnjq51
2258,Pharos International (Belgium),05k1xfg56
2259,Promotie Binnenvaart Vlaanderen,0106dk572
2260,PBLH International Consulting,00v6srm21
2261,PlasticsEurope,03gex3a30
2262,Renson (Belgium),04ax1v403
2263,Precical (Belgium),02mp26y45
2264,Desso (Belgium),0591ezr39
2265,Visual Dimension (Belgium),02hqgsn65
2266,Directorate-General for Health and Food Safety,0399w1j22
2267,European Scientific Working group on Influenza,054ak8145
2268,Vredeseilanden,047n17w18
2269,International Society for Peritoneal Dialysis,00k81wv70
2270,Electrolux (Belgium),02nxm3e56
2271,Koning Boudewijnstichting,02am44w88
2272,Interuniversity Institute for High Energies,040w2dm02
2273,Fondation Francqui,00m1rny06
2274,JECS Trust,03t8gwj81
2275,Abbott (Belgium),04x0p4p48
2276,Hartcentrum Hasselt,03tw90478
2277,Baxter (Belgium),040dw4657
2278,Oxurion (Belgium),02wv1rw66
2279,Joint Research Center,02ef88m96
2280,Alpro Foundation,05fgn4m77
2281,Fetal Medicine Foundation Belgium,040emdb43
2282,Loterie Nationale,0413n0f20
2283,European Council,001b17f86
2284,CHU Ambroise Paré,02d9v9944
2285,Institut Interuniversitaire pour les Relations entre l'Europe l'Amérique Latine et les Caraïbes,03j503z69
2286,League of European Research Universities,02svxyd97
2287,Université du Travail Paul Pastur,0114pns79
2288,Buildings Performance Institute Europe,02xffg312
2289,Institut Eco-Conseil,025jpkh15
2290,Agence pour l’Entreprise & l’Innovation,04mrvfq25
2291,Bruxelles-Propreté,024cyxm63
2292,Board of Innovation (Belgium),01cv6t012
2293,European Federation of Agencies and Regions for Energy and Environment,008s4ef43
2294,European Shippers' Council,01rc3sz57
2295,European Utilities Telecom Council,04g526d38
2296,European Writers' Council,0498wda10
2297,Ministerium der Deutschsprachigen Gemeinschaft,05g1fka72
2298,Flemish Community,00sp8me03
2299,Public Waste Agency of Flanders,01zq0ty45
2300,Conference Board,02fnwm920
2301,Agence wallonne à l'Exportation et aux Investissements étrangers,001j5ag10
2302,Université Libre de Bruxelles,01r9htc13
2303,European Road Transport Telematics Implementation Co-Ordination,05re2b915
2304,Multitel,042e7c302
2305,Association of European Renewable Energy Research Centres,05564r514
2306,Von Karman Institute for Fluid Dynamics,01r4bn552
2307,Belgian Nuclear Research Centre,020xs5r81
2308,Vlaams Instituut voor Biotechnologie,03xrhmk39
2309,European Committee for Standardization,02ejsvn42
2310,Foundation for European Progressive Studies,03a5y5d65
2311,De Tijd,0131ydd68
2312,International Press Center,05kjsed78
2313,European Coil Coating Association,02m9wbt95
2314,Boston University Brussels,02vpfbn76
2315,Damiaan Dicht bij het leven,03w1sg385
2316,University College West Flanders,00fy5v859
2317,Institut pour Un Developpement Durable,04yjjyw09
2318,LUCA School of Arts,02gkfsf47
2319,Karel de Grote University College,05acs9g96
2320,Haute École Charlemagne,03er55z68
2321,Haute École Robert Schuman,03r7nsz84
2322,Haute École de la Province de Liège,03kmar131
2323,Royal Conservatory of Liège,01zb1m871
2324,Superior School of Circus Arts,03khyar38
2325,Haute École de la Province de Namur,04sv11p30
2326,École Pratique des Hautes Études Commerciales,05fj0ng27
2327,Haute École Libre de Bruxelles Ilya Prigogine,02k7e9603
2328,Royal Conservatory of Brussels,033wswd35
2329,Biocartis (Belgium),030aq8r67
2330,Flemish Parliament,027przv47
2331,Emweb (Belgium),03800bc44
2332,Common Community Commission,057pame33
2333,University Foundation,001t02e86
2334,European Regional and Local Health Authorities,007022329
2335,Provincial Institute for Hygiene,00mz4by06
2336,Missing Children Europe,04gqv6f58
2337,Nyxoah (Belgium),05f3ypk72
2338,Startups.be,042bvs696
2339,Catalent (Belgium),001eahy16
2340,VIB-KU Leuven Center for Cancer Biology,00eyng893
2341,VIB - International Plant Biotechnology Outreach,05bm1gr16
2342,Virtual Reality Medical Institute,03r8rqb98
2343,University of Liège,00afp2z80
2344,Institute of Tropical Medicine Antwerp,03xq4x896
2345,Centre Hospitalier Universitaire de Saint-Pierre,05cmp5q80
2346,Gembloux Agro-Bio Tech,00bmzhb16
2347,Danaher (Belgium),01zgmhv16
2348,Bibliothèque Royale de Belgique,0105w2p42
2349,Gibson Innovations (Belgium),02zyv6x15
2350,International Polar Foundation,03bjaz271
2351,Antwerp Maritime Academy,04ag58v20
2352,Katholieke Hogeschool Vives,02rnb8t27
2353,Académie des Beaux-Arts de Tournai,02k7ygp86
2354,École Supérieure des Arts de l'Image Le 75,05ez1q344
2355,Institut des Arts de Diffusion,01qhsr268
2356,Haute École Louvain en Hainaut,03sfp2d76
2357,European Union of Medical Specialists,002an7w33
2358,Directorate-General for Taxation and Customs Union,026rh8977
2359,Leefmilieu Brussel,02dprkj51
2360,Innoviris,04af9zr29
2361,Centre hospitalier régional de la Citadelle,059kfmf89
2362,Queen Astrid Military Hospital,0243t3259
2363,ZNA Middelheim Hospital,01z5jvj74
2364,Instituut voor Landbouw en Visserijonderzoek,05cjt1n05
2365,European Organisation for Research and Treatment of Cancer,034wxcc35
2366,Janssen (Belgium),04yzcpd71
2367,AZ Klina,00h1gfz86
2368,Arise,05fnat077
2369,Avecom (Belgium),051c1hy38
2370,Borit (Belgium),04573hn72
2371,Proximus (Belgium),005mt8d46
2372,Antea Group (Belgium),0125p4c40
2373,Belsim (Belgium),03ej57906
2374,Belgian Institute of Management Accountants & Controllers,03px39j76
2375,Standing Committee of European Doctors,028ppep60
2376,Celabor,005cv6b38
2377,Coexpair (Belgium),00n28tr38
2378,Delta Extinguishers (Belgium),05m21we88
2379,Deltatec (Belgium),05td63169
2380,Dow Chemical (Belgium),01337fb30
2381,Duferco (Belgium),0414m8677
2382,European Federation of Nurses Associations,04hf8j803
2383,E2S (Belgium),03dgqxa26
2384,Digital Europe,022z2ef35
2385,Eni (Belgium),0138rdd60
2386,Université Saint-Louis,02ygek028
2387,Geographic Information Management (Belgium),032303h97
2388,Europace,02np3th21
2389,European Association of Development Agencies,01xezpj37
2390,European Solar Thermal Electricity Association,02184kv08
2391,Albemarle (Belgium),032g1nc88
2392,Infrabel (Belgium),01egrn244
2393,International Marine and Dredging Consultants,00b7zp807
2394,Intesa Sanpaolo (Belgium),04a2yhg09
2395,Fluvius (Belgium),01aj87c56
2396,IFAPME,00pwar297
2397,IPCOS (Belgium),04hsqns05
2398,Interface Europe (Belgium),05kxkjm75
2399,Martech International (Belgium),008h20257
2400,Logit Systems (Belgium),02ppzqx84
2401,International Virtual Laboratory for Enterprise Interoperability,005x6m040
2402,3D Systems (Belgium),025bepc78
2403,NewOpera,02mp6w091
2404,Micromega Dynamics (Belgium),018cwj358
2405,Perseus (Belgium),034zz5290
2406,Association of European Science and Technology Transfer Professionals,04bp6s359
2407,Polis,032bb5546
2408,Sequoyah (Belgium),038tfyw56
2409,Synergetics (Belgium),04eq9z946
2410,Thales (Belgium),017056r72
2411,UCO Raymond Denim (Belgium),05h4nz838
2412,Flemish Public Employment Service,018hwj434
2413,AstenJohnson (Belgium),02g8ybs83
2414,Wetlands Incubator (Belgium),02pn8ds72
2415,De Lijn (Belgium),0105bs557
2416,Confederation of National Associations of Tanners and Dressers of the European Community,00918g650
2417,European Chemical Industry Council,00j6a4d92
2418,Centre d'Excellence en Technologies de l'Information et de la Communication,02ma6j015
2419,AeroSpace and Defence Industries Association of Europe,00yfcva70
2420,AGE Platform Europe,05tj22n53
2421,Agfa-Gevaert (Belgium),015bz4634
2422,Brussels Intercommunal Transport Company,03dx0rh63
2423,Cybernetics Technology (Belgium),05bnqnk18
2424,Conseil Economique et social de la Region de Bruxelles Capitale,042f0eq65
2425,"European Coordination Committee of the Radiological, Electromedical and Healthcare IT Industry",0315a7e71
2426,Elia (Belgium),00227f603
2427,Bureau van Dijk (Belgium),00tyzcb87
2428,Greenovate! Europe,05f3x9v03
2429,Eurocities,03m1a8t60
2430,Europe Unlimited (Belgium),04z8azd17
2431,"European Association of Craft, Small and Medium-Sized Enterprises",05tjn7t69
2432,European Council for Maritime Applied R&D Association,053vtpa28
2433,European Food Information Resource,00rqqmc76
2434,European Health Telematics Association,03dsvvn23
2435,European Intermodal Association,035swx070
2436,European Renewable Energy Council,047y4v704
2437,Eurosense (Belgium),00f55ed39
2438,Luxilon (Belgium),004er7684
2439,Nationale Instelling voor Radioactief Aval en verijkte Splijtstoffen,044ng3n84
2440,METALogic (Belgium),00azr2q62
2441,Microsoft (Belgium),05168yk81
2442,Toyota Motor Corporation (Belgium),023g86t37
2443,Triphase (Belgium),019tk8j65
2444,Soltech (Belgium),03xkhb205
2445,European Association for the Promotion of Cogeneration,04b239q68
2446,SpaceTec Partners,05pbtbr30
2447,Umicore (Belgium),00zwdnt53
2448,Youris.com (Belgium),04nhhrw79
2449,Flanders Marine Institute,0496vr396
2450,ATLAS Neuroengineering (Belgium),0458xbt64
2451,Association Belge Contre les Maladies Neuro-Musculaires,02yr31a60
2452,Wikimedia Belgium,026ghdj11
2453,University Centre Saint-Ignatius Antwerp,017zkwz61
2454,ACR+,01vbc2y23
2455,Water Supply and Sanitation Technology Platform,00jyykt64
2456,ASIT Biotech (Belgium),05144hn20
2457,Flanders Innovation and Entrepreneurship,032xdry56
2458,MSD (Belgium),02j4p4h77
2459,Roche (Belgium),00e65d634
2460,Promethera Biosciences (Belgium),03jat0y07
2461,Therabel (Belgium),015b5md70
2462,AZ Sint-Lucas,01h5ykb44
2463,Perrigo (Belgium),04f919z92
2464,Partnership for Advanced Computing in Europe,038j4hz26
