,name,types,country,aliases,addresses,email_address,ror_id
1901,Fujirebio (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['Innogenetics'],"[{'lat': 51.009563, 'lng': 3.713927, 'state': None, 'state_code': None, 'city': 'Ghent', 'geonames_city': {'id': 2797656, 'city': 'Gent', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Oost-Vlaanderen', 'id': 2789733, 'ascii_name': 'Provincie Oost-Vlaanderen', 'code': 'BE.VLG.VOV'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Oost-Vlaanderen', 'code': 'BE23'}, 'nuts_level3': {'name': 'Arr. Gent', 'code': 'BE234'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,003dqcp70
1902,impulse.brussels,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['Brussels Enterprise Agency'],"[{'lat': 50.827821, 'lng': 4.355843, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,04wgpdw48
1903,Centexbel,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.841432, 'lng': 4.37012, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00tjjak64
1904,ON Semiconductor (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.859608, 'lng': 3.596664, 'state': None, 'state_code': None, 'city': 'Oudenaarde', 'geonames_city': {'id': 2789529, 'city': 'Oudenaarde', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Oost-Vlaanderen', 'id': 2789733, 'ascii_name': 'Provincie Oost-Vlaanderen', 'code': 'BE.VLG.VOV'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Oost-Vlaanderen', 'code': 'BE23'}, 'nuts_level3': {'name': 'Arr. Oudenaarde', 'code': 'BE235'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,0212gej90
1905,Barco (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.797209, 'lng': 3.27635, 'state': None, 'state_code': None, 'city': 'Kortrijk', 'geonames_city': {'id': 2794055, 'city': 'Kortrijk', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie West-Vlaanderen', 'id': 2783770, 'ascii_name': 'Provincie West-Vlaanderen', 'code': 'BE.VLG.VWV'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. West-Vlaanderen', 'code': 'BE25'}, 'nuts_level3': {'name': 'Arr. Kortrijk', 'code': 'BE254'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,05gcat543
1906,ArcelorMittal (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 51.182504, 'lng': 3.821862, 'state': None, 'state_code': None, 'city': 'Ghent', 'geonames_city': {'id': 2797656, 'city': 'Gent', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Oost-Vlaanderen', 'id': 2789733, 'ascii_name': 'Provincie Oost-Vlaanderen', 'code': 'BE.VLG.VOV'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Oost-Vlaanderen', 'code': 'BE23'}, 'nuts_level3': {'name': 'Arr. Gent', 'code': 'BE234'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,042any649
1907,Dienst voor Wetenschappelijke en Technische Informatie,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.844026, 'lng': 4.355948, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00jbe9340
1908,D2S International (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.861872, 'lng': 4.688198, 'state': None, 'state_code': None, 'city': 'Leuven', 'geonames_city': {'id': 2792482, 'city': 'Leuven', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Vlaams-Brabant', 'id': 3333250, 'ascii_name': 'Provincie Vlaams-Brabant', 'code': 'BE.VLG.VBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Vlaams-Brabant', 'code': 'BE24'}, 'nuts_level3': {'name': 'Arr. Leuven', 'code': 'BE242'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01stake94
1909,Forem,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.411103, 'lng': 4.439659, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,03tvffn83
1910,Capgemini (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.881649, 'lng': 4.43575, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00c6b1k17
1911,Forum of European National Highway Research Laboratories,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.838847, 'lng': 4.434887, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,05v2b6f63
1912,Eurocontrol,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['European Organisation for the Safety of Air Navigation'],"[{'lat': 50.879699, 'lng': 4.434489, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,050r3h664
1913,European Trade Union Confederation,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.856997, 'lng': 4.355977, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00bvpsj93
1914,European Biomass Industry Association,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.841899, 'lng': 4.383794, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,05mwcb123
1915,Sea Europe,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.847664, 'lng': 4.361502, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01q97y624
1916,European Network of Living Labs,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.837288, 'lng': 4.410366, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,05vpgt980
1917,European Small Hydropower Association,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.843045, 'lng': 4.373837, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01qf41w60
1918,WindEurope,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['European Wind Energy Association'],"[{'lat': 50.84193, 'lng': 4.373638, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00qkeey15
1919,GlaxoSmithKline (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.739453, 'lng': 4.598863, 'state': None, 'state_code': None, 'city': 'Wavre', 'geonames_city': {'id': 2783941, 'city': 'Wavre', 'geonames_admin1': {'name': 'Wallonia', 'id': 3337387, 'ascii_name': 'Wallonia', 'code': 'BE.WAL'}, 'geonames_admin2': {'name': 'Province du Brabant Wallon', 'id': 3333251, 'ascii_name': 'Province du Brabant Wallon', 'code': 'BE.WAL.WBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION WALLONNE', 'code': 'BE3'}, 'nuts_level2': {'name': 'Prov. Brabant Wallon', 'code': 'BE31'}, 'nuts_level3': {'name': 'Arr. Nivelles', 'code': 'BE310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00n3pea85
1920,HOPE European Hospital and Healthcare Federation,['Healthcare'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.840547, 'lng': 4.366322, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,019p95v81
1921,IHE Europe,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['Integrating the Healthcare Enterprise'],"[{'lat': 50.849363, 'lng': 4.402616, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00wdf2875
1922,International Life Sciences Institute Europe,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.851157, 'lng': 4.455994, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01t1g3y18
1923,INTRASOFT International (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.838872, 'lng': 4.362879, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,017ddyz63
1924,Ion Beam Applications (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['IBA'],"[{'lat': 50.665096, 'lng': 4.625874, 'state': None, 'state_code': None, 'city': 'Louvain-la-Neuve', 'geonames_city': {'id': 2792073, 'city': 'Louvain-la-Neuve', 'geonames_admin1': {'name': 'Wallonia', 'id': 3337387, 'ascii_name': 'Wallonia', 'code': 'BE.WAL'}, 'geonames_admin2': {'name': 'Province du Brabant Wallon', 'id': 3333251, 'ascii_name': 'Province du Brabant Wallon', 'code': 'BE.WAL.WBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION WALLONNE', 'code': 'BE3'}, 'nuts_level2': {'name': 'Prov. Brabant Wallon', 'code': 'BE31'}, 'nuts_level3': {'name': 'Arr. Nivelles', 'code': 'BE310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00pgy3a44
